ID;IDS;IDP;CANT
1597;1;1597;7
1598;1;1598;18
1599;1;1599;1
1600;1;1600;16
1601;1;1601;15
1602;1;1602;12
1603;1;1603;15
1604;1;1604;5
1605;1;1605;1
1606;1;1606;0
1607;1;1607;8
1608;1;1608;18
1609;1;1609;8
1610;1;1610;19
1611;1;1611;10
1612;1;1612;6
1613;1;1613;8
1614;1;1614;8
1615;1;1615;7
1616;1;1616;7
1617;1;1617;17
1618;1;1618;15
1619;1;1619;4
1620;1;1620;10
1621;1;1621;8
1622;1;1622;18
1623;1;1623;1
1624;1;1624;11
1625;1;1625;7
1626;1;1626;14
1627;1;1627;9
1628;1;1628;7
1629;1;1629;18
1630;1;1630;6
1631;1;1631;20
1632;1;1632;3
1633;1;1633;8
1634;1;1634;9
1635;1;1635;1
1636;1;1636;4
1637;1;1637;12
1638;1;1638;2
1639;1;1639;16
1640;1;1640;9
1641;1;1641;2
1642;1;1642;16
1643;1;1643;19
1644;1;1644;10
1645;1;1645;1
1646;1;1646;18
1647;1;1647;7
1648;1;1648;2
1649;1;1649;9
1650;1;1650;13
1651;1;1651;10
1652;1;1652;19
1653;1;1653;17
1654;1;1654;9
1655;1;1655;8
1656;1;1656;7
1657;1;1657;7
1658;1;1658;7
1659;1;1659;2
1660;1;1660;14
1661;1;1661;20
1662;1;1662;8
1663;1;1663;16
1664;1;1664;1
1665;1;1665;10
1666;1;1666;15
1667;1;1667;10
1668;1;1668;3
1669;1;1669;0
1670;1;1670;12
1671;1;1671;13
1672;1;1672;7
1673;1;1673;1
1674;1;1674;18
1675;1;1675;1
1676;1;1676;12
1677;1;1677;1
1678;1;1678;5
1679;1;1679;2
1680;1;1680;17
1681;1;1681;19
1682;1;1682;0
1683;1;1683;7
1684;1;1684;17
1685;1;1685;17
1686;1;1686;9
1687;1;1687;4
1688;1;1688;13
1689;1;1689;3
1690;1;1690;16
1691;1;1691;8
1692;1;1692;2
1693;1;1693;12
1694;1;1694;0
1695;1;1695;10
1696;1;1696;7
1697;1;1697;18
1698;1;1698;13
1699;1;1699;6
1700;1;1700;1
1701;1;1701;3
1702;1;1702;3
1703;1;1703;4
1704;1;1704;8
1705;1;1705;18
1706;1;1706;6
1707;1;1707;3
1708;1;1708;4
1709;1;1709;0
1710;1;1710;4
1711;1;1711;0
1712;1;1712;13
1713;1;1713;1
1714;1;1714;14
1715;1;1715;12
1716;1;1716;11
1717;1;1717;5
1718;1;1718;3
1719;1;1719;6
1720;1;1720;11
1721;1;1721;11
1722;1;1722;11
1723;1;1723;19
1724;1;1724;0
1725;1;1725;0
1726;1;1726;7
1727;1;1727;11
1728;1;1728;13
1729;1;1729;20
1730;1;1730;19
1731;1;1731;1
1732;1;1732;13
1733;1;1733;16
1734;1;1734;19
1735;1;1735;19
1736;1;1736;19
1737;1;1737;6
1738;1;1738;8
1739;1;1739;20
1740;1;1740;6
1741;1;1741;13
1742;1;1742;13
1743;1;1743;6
1744;1;1744;9
1745;1;1745;2
1746;1;1746;11
1747;1;1747;7
1748;1;1748;5
1749;1;1749;7
1750;1;1750;14
1751;1;1751;10
1752;1;1752;12
1753;1;1753;18
1754;1;1754;1
1755;1;1755;11
1756;1;1756;9
1757;1;1757;13
1758;1;1758;0
1759;1;1759;2
1760;1;1760;19
1761;1;1761;16
1762;1;1762;3
1763;1;1763;9
1764;1;1764;9
1765;1;1765;20
1766;1;1766;11
1767;1;1767;12
1768;1;1768;6
1769;1;1769;8
1770;1;1770;19
1771;1;1771;3
1772;1;1772;3
1773;1;1773;8
1774;1;1774;5
1775;1;1775;13
1776;1;1776;6
1777;1;1777;4
1778;1;1778;12
1779;1;1779;20
1780;1;1780;16
1781;1;1781;0
1782;1;1782;0
1783;1;1783;20
1784;1;1784;8
1785;1;1785;3
1786;1;1786;1
1787;1;1787;4
1788;1;1788;14
1789;1;1789;10
1790;1;1790;1
1791;1;1791;13
1792;1;1792;17
1793;1;1793;1
1794;1;1794;0
1795;1;1795;6
1796;1;1796;13
1797;1;1797;14
1798;1;1798;20
1799;1;1799;4
1800;1;1800;9
1801;1;1801;5
1802;1;1802;7
1803;1;1803;0
1804;1;1804;10
1805;1;1805;16
1806;1;1806;13
1807;1;1807;19
1808;1;1808;13
1809;1;1809;0
1810;1;1810;16
1811;1;1811;7
1812;1;1812;8
1813;1;1813;14
1814;1;1814;14
1815;1;1815;7
1816;1;1816;6
1817;1;1817;16
1818;1;1818;9
1819;1;1819;15
1820;1;1820;5
1821;1;1821;12
1822;1;1822;14
1823;1;1823;11
1824;1;1824;10
1825;1;1825;1
1826;1;1826;11
1827;1;1827;11
1828;1;1828;18
1829;1;1829;17
1830;1;1830;1
1831;1;1831;15
1832;1;1832;15
1833;1;1833;18
1834;1;1834;9
1835;1;1835;7
1836;2;1;15
1837;2;2;12
1838;2;3;9
1839;2;4;4
1840;2;5;13
1841;2;6;19
1842;2;7;17
1843;2;8;3
1844;2;9;4
1845;2;10;8
1846;2;11;12
1847;2;12;11
1848;2;13;13
1849;2;14;3
1850;2;15;3
1851;2;16;12
1852;2;17;8
1853;2;18;11
1854;2;19;19
1855;2;20;0
1856;2;21;2
1857;2;22;2
1858;2;23;14
1859;2;24;0
1860;2;25;5
1861;2;26;5
1862;2;27;4
1863;2;28;10
1864;2;29;18
1865;2;30;14
1866;2;31;20
1867;2;32;12
1868;2;33;16
1869;2;34;4
1870;2;35;16
1871;2;36;2
1872;2;37;19
1873;2;38;17
1874;2;39;10
1875;2;40;3
1876;2;41;8
1877;2;42;18
1878;2;43;0
1879;2;44;2
1880;2;45;0
1881;2;46;12
1882;2;47;20
1883;2;48;2
1884;2;49;13
1885;2;50;17
1886;2;51;14
1887;2;52;14
1888;2;53;2
1889;2;54;8
1890;2;55;17
1891;2;56;5
1892;2;57;19
1893;2;58;14
1894;2;59;7
1895;2;60;13
1896;2;61;7
1897;2;62;18
1898;2;63;15
1899;2;64;11
1900;2;65;20
1901;2;66;12
1902;2;67;4
1903;2;68;1
1904;2;69;13
1905;2;70;2
1906;2;71;9
1907;2;72;19
1908;2;73;12
1909;2;74;11
1910;2;75;3
1911;2;76;20
1912;2;77;4
1913;2;78;5
1914;2;79;19
1915;2;80;7
1916;2;81;11
1917;2;82;10
1918;2;83;19
1919;2;84;7
1920;2;85;12
1921;2;86;5
1922;2;87;10
1923;2;88;1
1924;2;89;5
1925;2;90;14
1926;2;91;8
1927;2;92;9
1928;2;93;2
1929;2;94;11
1930;2;95;19
1931;2;96;11
1932;2;97;4
1933;2;98;6
1934;2;99;12
1935;2;100;0
1936;2;101;0
1937;2;102;12
1938;2;103;20
1939;2;104;12
1940;2;105;9
1941;2;106;10
1942;2;107;19
1943;2;108;15
1944;2;109;12
1945;2;110;19
1946;2;111;16
1947;2;112;2
1948;2;113;6
1949;2;114;3
1950;2;115;15
1951;2;116;4
1952;2;117;14
1953;2;118;11
1954;2;119;13
1955;2;120;0
1956;2;121;19
1957;2;122;15
1958;2;123;11
1959;2;124;10
1960;2;125;5
1961;2;126;6
1962;2;127;1
1963;2;128;11
1964;2;129;18
1965;2;130;18
1966;2;131;10
1967;2;132;3
1968;2;133;16
1969;2;134;7
1970;2;135;18
1971;2;136;1
1972;2;137;4
1973;2;138;10
1974;2;139;11
1975;2;140;2
1976;2;141;20
1977;2;142;9
1978;2;143;15
1979;2;144;12
1980;2;145;6
1981;2;146;18
1982;2;147;20
1983;2;148;12
1984;2;149;3
1985;2;150;19
1986;2;151;15
1987;2;152;20
1988;2;153;12
1989;2;154;10
1990;2;155;17
1991;2;156;20
1992;2;157;4
1993;2;158;13
1994;2;159;9
1995;2;160;17
1996;2;161;16
1997;2;162;3
1998;2;163;20
1999;2;164;5
2000;2;165;17
2001;2;166;12
2002;2;167;16
2003;2;168;11
2004;2;169;16
2005;2;170;20
2006;2;171;11
2007;2;172;2
2008;2;173;12
2009;2;174;13
2010;2;175;0
2011;2;176;3
2012;2;177;14
2013;2;178;15
2014;2;179;5
2015;2;180;3
2016;2;181;18
2017;2;182;20
2018;2;183;11
2019;2;184;15
2020;2;185;2
2021;2;186;14
2022;2;187;5
2023;2;188;0
2024;2;189;0
2025;2;190;13
2026;2;191;17
2027;2;192;10
2028;2;193;16
2029;2;194;9
2030;2;195;6
2031;2;196;13
2032;2;197;6
2033;2;198;20
2034;2;199;7
2035;2;200;2
2036;2;201;3
2037;2;202;12
2038;2;203;0
2039;2;204;0
2040;2;205;0
2041;2;206;14
2042;2;207;10
2043;2;208;18
2044;2;209;5
2045;2;210;0
2046;2;211;5
2047;2;212;0
2048;2;213;13
2049;2;214;2
2050;2;215;7
2051;2;216;10
2052;2;217;0
2053;2;218;13
2054;2;219;19
2055;2;220;8
2056;2;221;8
2057;2;222;5
2058;2;223;11
2059;2;224;10
2060;2;225;2
2061;2;226;14
2062;2;227;1
2063;2;228;2
2064;2;229;20
2065;2;230;8
2066;2;231;8
2067;2;232;4
2068;2;233;10
2069;2;234;3
2070;2;235;16
2071;2;236;0
2072;2;237;0
2073;2;238;19
2074;2;239;7
2075;2;240;12
2076;2;241;6
2077;2;242;3
2078;2;243;4
2079;2;244;20
2080;2;245;17
2081;2;246;1
2082;2;247;16
2083;2;248;8
2084;2;249;14
2085;2;250;4
2086;2;251;4
2087;2;252;6
2088;2;253;20
2089;2;254;17
2090;2;255;15
2091;2;256;20
2092;2;257;18
2093;2;258;8
2094;2;259;13
2095;2;260;15
2096;2;261;7
2097;2;262;11
2098;2;263;0
2099;2;264;11
2100;2;265;2
2101;2;266;3
2102;2;267;0
2103;2;268;8
2104;2;269;0
2105;2;270;13
2106;2;271;14
2107;2;272;8
2108;2;273;2
2109;2;274;0
2110;2;275;12
2111;2;276;0
2112;2;277;1
2113;2;278;8
2114;2;279;5
2115;2;280;8
2116;2;281;18
2117;2;282;10
2118;2;283;1
2119;2;284;2
2120;2;285;12
2121;2;286;14
2122;2;287;1
2123;2;288;16
2124;2;289;11
2125;2;290;6
2126;2;291;2
2127;2;292;5
2128;2;293;3
2129;2;294;17
2130;2;295;16
2131;2;296;11
2132;2;297;18
2133;2;298;7
2134;2;299;17
2135;2;300;16
2136;2;301;6
2137;2;302;0
2138;2;303;15
2139;2;304;15
2140;2;305;2
2141;2;306;1
2142;2;307;7
2143;2;308;14
2144;2;309;7
2145;2;310;5
2146;2;311;19
2147;2;312;7
2148;2;313;20
2149;2;314;14
2150;2;315;11
2151;2;316;1
2152;2;317;6
2153;2;318;17
2154;2;319;3
2155;2;320;17
2156;2;321;5
2157;2;322;14
2158;2;323;16
2159;2;324;15
2160;2;325;14
2161;2;326;6
2162;2;327;12
2163;2;328;6
2164;2;329;12
2165;2;330;6
2166;2;331;2
2167;2;332;16
2168;2;333;2
2169;2;334;18
2170;2;335;8
2171;2;336;11
2172;2;337;10
2173;2;338;7
2174;2;339;17
2175;2;340;3
2176;2;341;7
2177;2;342;10
2178;2;343;20
2179;2;344;19
2180;2;345;7
2181;2;346;5
2182;2;347;7
2183;2;348;4
2184;2;349;8
2185;2;350;1
2186;2;351;16
2187;2;352;15
2188;2;353;2
2189;2;354;9
2190;2;355;10
2191;2;356;8
2192;2;357;6
2193;2;358;17
2194;2;359;12
2195;2;360;6
2196;2;361;8
2197;2;362;17
2198;2;363;12
2199;2;364;1
2200;2;365;7
2201;2;366;0
2202;2;367;4
2203;2;368;8
2204;2;369;10
2205;2;370;10
2206;2;371;0
2207;2;372;3
2208;2;373;12
2209;2;374;16
2210;2;375;8
2211;2;376;8
2212;2;377;5
2213;2;378;17
2214;2;379;13
2215;2;380;18
2216;2;381;12
2217;2;382;2
2218;2;383;8
2219;2;384;17
2220;2;385;14
2221;2;386;16
2222;2;387;12
2223;2;388;8
2224;2;389;20
2225;2;390;5
2226;2;391;13
2227;2;392;3
2228;2;393;19
2229;2;394;4
2230;2;395;17
2231;2;396;17
2232;2;397;11
2233;2;398;17
2234;2;399;17
2235;2;400;20
2236;2;401;0
2237;2;402;16
2238;2;403;19
2239;2;404;8
2240;2;405;4
2241;2;406;6
2242;2;407;17
2243;2;408;16
2244;2;409;3
2245;2;410;8
2246;2;411;4
2247;2;412;12
2248;2;413;17
2249;2;414;10
2250;2;415;0
2251;2;416;0
2252;2;417;3
2253;2;418;3
2254;2;419;19
2255;2;420;19
2256;2;421;0
2257;2;422;8
2258;2;423;13
2259;2;424;19
2260;2;425;0
2261;2;426;1
2262;2;427;4
2263;2;428;7
2264;2;429;6
2265;2;430;10
2266;2;431;10
2267;2;432;19
2268;2;433;20
2269;2;434;9
2270;2;435;0
2271;2;436;9
2272;2;437;4
2273;2;438;1
2274;2;439;19
2275;2;440;12
2276;2;441;3
2277;2;442;6
2278;2;443;1
2279;2;444;15
2280;2;445;11
2281;2;446;7
2282;2;447;12
2283;2;448;2
2284;2;449;12
2285;2;450;7
2286;2;451;4
2287;2;452;8
2288;2;453;0
2289;2;454;2
2290;2;455;16
2291;2;456;19
2292;2;457;10
2293;2;458;5
2294;2;459;7
2295;2;460;13
2296;2;461;19
2297;2;462;17
2298;2;463;9
2299;2;464;20
2300;2;465;7
2301;2;466;9
2302;2;467;6
2303;2;468;2
2304;2;469;1
2305;2;470;0
2306;2;471;10
2307;2;472;20
2308;2;473;9
2309;2;474;0
2310;2;475;5
2311;2;476;2
2312;2;477;4
2313;2;478;18
2314;2;479;19
2315;2;480;1
2316;2;481;3
2317;2;482;0
2318;2;483;18
2319;2;484;4
2320;2;485;7
2321;2;486;6
2322;2;487;18
2323;2;488;4
2324;2;489;14
2325;2;490;13
2326;2;491;19
2327;2;492;10
2328;2;493;3
2329;2;494;0
2330;2;495;16
2331;2;496;7
2332;2;497;11
2333;2;498;10
2334;2;499;7
2335;2;500;11
2336;2;501;12
2337;2;502;8
2338;2;503;4
2339;2;504;11
2340;2;505;7
2341;2;506;3
2342;2;507;16
2343;2;508;5
2344;2;509;0
2345;2;510;17
2346;2;511;19
2347;2;512;10
2348;2;513;1
2349;2;514;2
2350;2;515;8
2351;2;516;19
2352;2;517;5
2353;2;518;17
2354;2;519;8
2355;2;520;17
2356;2;521;5
2357;2;522;14
2358;2;523;18
2359;2;524;2
2360;2;525;0
2361;2;526;16
2362;2;527;6
2363;2;528;0
2364;2;529;9
2365;2;530;9
2366;2;531;8
2367;2;532;10
2368;2;533;2
2369;2;534;0
2370;2;535;13
2371;2;536;20
2372;2;537;12
2373;2;538;20
2374;2;539;19
2375;2;540;18
2376;2;541;0
2377;2;542;19
2378;2;543;10
2379;2;544;10
2380;2;545;0
2381;2;546;3
2382;2;547;17
2383;2;548;11
2384;2;549;18
2385;2;550;14
2386;2;551;14
2387;2;552;1
2388;2;553;4
2389;2;554;7
2390;2;555;18
2391;2;556;4
2392;2;557;12
2393;2;558;9
2394;2;559;4
2395;2;560;10
2396;2;561;16
2397;2;562;18
2398;2;563;20
2399;2;564;8
2400;2;565;7
2401;2;566;13
2402;2;567;20
2403;2;568;10
2404;2;569;8
2405;2;570;12
2406;2;571;10
2407;2;572;16
2408;2;573;0
2409;2;574;13
2410;2;575;16
2411;2;576;4
2412;2;577;15
2413;2;578;1
2414;2;579;20
2415;2;580;8
2416;2;581;2
2417;2;582;20
2418;2;583;3
2419;2;584;10
2420;2;585;1
2421;2;586;9
2422;2;587;12
2423;2;588;6
2424;2;589;5
2425;2;590;13
2426;2;591;11
2427;2;592;9
2428;2;593;7
2429;2;594;17
2430;2;595;14
2431;2;596;16
2432;2;597;14
2433;2;598;1
2434;2;599;3
2435;2;600;9
2436;2;601;10
2437;2;602;0
2438;2;603;17
2439;2;604;3
2440;2;605;6
2441;2;606;16
2442;2;607;15
2443;2;608;11
2444;2;609;2
2445;2;610;0
2446;2;611;14
2447;2;612;1
2448;2;613;3
2449;2;614;17
2450;2;615;6
2451;2;616;15
2452;2;617;16
2453;2;618;17
2454;2;619;13
2455;2;620;1
2456;2;621;4
2457;2;622;2
2458;2;623;15
2459;2;624;10
2460;2;625;19
2461;2;626;19
2462;2;627;3
2463;2;628;17
2464;2;629;11
2465;2;630;20
2466;2;631;6
2467;2;632;7
2468;2;633;5
2469;2;634;9
2470;2;635;14
2471;2;636;3
2472;2;637;1
2473;2;638;11
2474;2;639;18
2475;2;640;13
2476;2;641;0
2477;2;642;17
2478;2;643;19
2479;2;644;9
2480;2;645;16
2481;2;646;16
2482;2;647;9
2483;2;648;14
2484;2;649;17
2485;2;650;11
2486;2;651;4
2487;2;652;19
2488;2;653;6
2489;2;654;11
2490;2;655;5
2491;2;656;2
2492;2;657;9
2493;2;658;19
2494;2;659;2
2495;2;660;0
2496;2;661;6
2497;2;662;3
2498;2;663;13
2499;2;664;6
2500;2;665;10
2501;2;666;10
2502;2;667;20
2503;2;668;7
2504;2;669;16
2505;2;670;1
2506;2;671;13
2507;2;672;0
2508;2;673;13
2509;2;674;20
2510;2;675;1
2511;2;676;20
2512;2;677;10
2513;2;678;10
2514;2;679;3
2515;2;680;19
2516;2;681;2
2517;2;682;17
2518;2;683;4
2519;2;684;18
2520;2;685;8
2521;2;686;16
2522;2;687;4
2523;2;688;17
2524;2;689;2
2525;2;690;15
2526;2;691;6
2527;2;692;0
2528;2;693;10
2529;2;694;7
2530;2;695;18
2531;2;696;18
2532;2;697;3
2533;2;698;4
2534;2;699;4
2535;2;700;10
2536;2;701;12
2537;2;702;16
2538;2;703;6
2539;2;704;19
2540;2;705;2
2541;2;706;12
2542;2;707;3
2543;2;708;7
2544;2;709;7
2545;2;710;17
2546;2;711;14
2547;2;712;19
2548;2;713;20
2549;2;714;16
2550;2;715;18
2551;2;716;15
2552;2;717;4
2553;2;718;7
2554;2;719;17
2555;2;720;1
2556;2;721;18
2557;2;722;20
2558;2;723;7
2559;2;724;10
2560;2;725;2
2561;2;726;17
2562;2;727;13
2563;2;728;14
2564;2;729;7
2565;2;730;17
2566;2;731;5
2567;2;732;13
2568;2;733;4
2569;2;734;11
2570;2;735;7
2571;2;736;12
2572;2;737;1
2573;2;738;9
2574;2;739;16
2575;2;740;20
2576;2;741;13
2577;2;742;11
2578;2;743;11
2579;2;744;7
2580;2;745;20
2581;2;746;19
2582;2;747;20
2583;2;748;17
2584;2;749;16
2585;2;750;1
2586;2;751;4
2587;2;752;14
2588;2;753;14
2589;2;754;14
2590;2;755;15
2591;2;756;19
2592;2;757;12
2593;2;758;12
2594;2;759;9
2595;2;760;17
2596;2;761;5
2597;2;762;16
2598;2;763;5
2599;2;764;19
2600;2;765;8
2601;2;766;16
2602;2;767;0
2603;2;768;1
2604;2;769;12
2605;2;770;3
2606;2;771;8
2607;2;772;15
2608;2;773;1
2609;2;774;11
2610;2;775;11
2611;2;776;10
2612;2;777;14
2613;2;778;17
2614;2;779;18
2615;2;780;15
2616;2;781;15
2617;2;782;10
2618;2;783;18
2619;2;784;8
2620;2;785;4
2621;2;786;7
2622;2;787;1
2623;2;788;8
2624;2;789;5
2625;2;790;9
2626;2;791;6
2627;2;792;10
2628;2;793;5
2629;2;794;3
2630;2;795;15
2631;2;796;15
2632;2;797;15
2633;2;798;16
2634;2;799;1
2635;2;800;10
2636;2;801;8
2637;2;802;16
2638;2;803;11
2639;2;804;10
2640;2;805;19
2641;2;806;11
2642;2;807;9
2643;2;808;16
2644;2;809;10
2645;2;810;12
2646;2;811;14
2647;2;812;4
2648;2;813;12
2649;2;814;12
2650;2;815;9
2651;2;816;10
2652;2;817;7
2653;2;818;17
2654;2;819;17
2655;2;820;12
2656;2;821;10
2657;2;822;20
2658;2;823;0
2659;2;824;13
2660;2;825;14
2661;2;826;12
2662;2;827;12
2663;2;828;14
2664;2;829;12
2665;2;830;1
2666;2;831;7
2667;2;832;13
2668;2;833;3
2669;2;834;4
2670;2;835;9
2671;2;836;0
2672;2;837;3
2673;2;838;2
2674;2;839;8
2675;2;840;1
2676;2;841;14
2677;2;842;16
2678;2;843;10
2679;2;844;15
2680;2;845;14
2681;2;846;14
2682;2;847;2
2683;2;848;16
2684;2;849;8
2685;2;850;3
2686;2;851;11
2687;2;852;13
2688;2;853;16
2689;2;854;7
2690;2;855;6
2691;2;856;3
2692;2;857;2
2693;2;858;5
2694;2;859;13
2695;2;860;19
2696;2;861;2
2697;2;862;17
2698;2;863;9
2699;2;864;15
2700;2;865;1
2701;2;866;14
2702;2;867;4
2703;2;868;0
2704;2;869;19
2705;2;870;20
2706;2;871;17
2707;2;872;12
2708;2;873;3
2709;2;874;19
2710;2;875;15
2711;2;876;18
2712;2;877;8
2713;2;878;20
2714;2;879;11
2715;2;880;5
2716;2;881;17
2717;2;882;13
2718;2;883;13
2719;2;884;17
2720;2;885;5
2721;2;886;7
2722;2;887;1
2723;2;888;6
2724;2;889;0
2725;2;890;20
2726;2;891;3
2727;2;892;9
2728;2;893;9
2729;2;894;17
2730;2;895;8
2731;2;896;15
2732;2;897;12
2733;2;898;20
2734;2;899;18
2735;2;900;15
2736;2;901;4
2737;2;902;8
2738;2;903;20
2739;2;904;17
2740;2;905;15
2741;2;906;15
2742;2;907;12
2743;2;908;10
2744;2;909;2
2745;2;910;10
2746;2;911;14
2747;2;912;8
2748;2;913;9
2749;2;914;8
2750;2;915;12
2751;2;916;3
2752;2;917;16
2753;2;918;8
2754;2;919;1
2755;2;920;6
2756;2;921;4
2757;2;922;6
2758;2;923;12
2759;2;924;2
2760;2;925;3
2761;2;926;8
2762;2;927;3
2763;2;928;10
2764;2;929;16
2765;2;930;11
2766;2;931;17
2767;2;932;14
2768;2;933;13
2769;2;934;13
2770;2;935;13
2771;2;936;4
2772;2;937;9
2773;2;938;10
2774;2;939;10
2775;2;940;5
2776;2;941;14
2777;2;942;11
2778;2;943;5
2779;2;944;0
2780;2;945;8
2781;2;946;1
2782;2;947;19
2783;2;948;11
2784;2;949;10
2785;2;950;9
2786;2;951;1
2787;2;952;7
2788;2;953;7
2789;2;954;0
2790;2;955;10
2791;2;956;8
2792;2;957;1
2793;2;958;11
2794;2;959;8
2795;2;960;13
2796;2;961;11
2797;2;962;8
2798;2;963;0
2799;2;964;0
2800;2;965;5
2801;2;966;8
2802;2;967;13
2803;2;968;1
2804;2;969;20
2805;2;970;8
2806;2;971;6
2807;2;972;2
2808;2;973;9
2809;2;974;4
2810;2;975;12
2811;2;976;4
2812;2;977;0
2813;2;978;17
2814;2;979;20
2815;2;980;8
2816;2;981;19
2817;2;982;9
2818;2;983;8
2819;2;984;17
2820;2;985;2
2821;2;986;5
2822;2;987;0
2823;2;988;9
2824;2;989;20
2825;2;990;9
2826;2;991;16
2827;2;992;12
2828;2;993;6
2829;2;994;19
2830;2;995;19
2831;2;996;16
2832;2;997;2
2833;2;998;17
2834;2;999;15
2835;2;1000;15
2836;2;1001;10
2837;2;1002;8
2838;2;1003;15
2839;2;1004;14
2840;2;1005;20
2841;2;1006;9
2842;2;1007;0
2843;2;1008;3
2844;2;1009;3
2845;2;1010;3
2846;2;1011;1
2847;2;1012;18
2848;2;1013;8
2849;2;1014;5
2850;2;1015;16
2851;2;1016;5
2852;2;1017;8
2853;2;1018;15
2854;2;1019;18
2855;2;1020;15
2856;2;1021;20
2857;2;1022;1
2858;2;1023;10
2859;2;1024;10
2860;2;1025;0
2861;2;1026;3
2862;2;1027;4
2863;2;1028;15
2864;2;1029;12
2865;2;1030;6
2866;2;1031;9
2867;2;1032;16
2868;2;1033;0
2869;2;1034;3
2870;2;1035;12
2871;2;1036;8
2872;2;1037;12
2873;2;1038;0
2874;2;1039;6
2875;2;1040;10
2876;2;1041;6
2877;2;1042;18
2878;2;1043;18
2879;2;1044;0
2880;2;1045;17
2881;2;1046;14
2882;2;1047;6
2883;2;1048;7
2884;2;1049;10
2885;2;1050;4
2886;2;1051;6
2887;2;1052;2
2888;2;1053;4
2889;2;1054;10
2890;2;1055;2
2891;2;1056;1
2892;2;1057;14
2893;2;1058;18
2894;2;1059;15
2895;2;1060;15
2896;2;1061;13
2897;2;1062;20
2898;2;1063;14
2899;2;1064;16
2900;2;1065;8
2901;2;1066;17
2902;2;1067;17
2903;2;1068;12
2904;2;1069;11
2905;2;1070;5
2906;2;1071;8
2907;2;1072;14
2908;2;1073;9
2909;2;1074;9
2910;2;1075;2
2911;2;1076;2
2912;2;1077;10
2913;2;1078;10
2914;2;1079;0
2915;2;1080;13
2916;2;1081;10
2917;2;1082;0
2918;2;1083;5
2919;2;1084;10
2920;2;1085;1
2921;2;1086;13
2922;2;1087;9
2923;2;1088;1
2924;2;1089;10
2925;2;1090;7
2926;2;1091;14
2927;2;1092;3
2928;2;1093;9
2929;2;1094;2
2930;2;1095;5
2931;2;1096;13
2932;2;1097;14
2933;2;1098;10
2934;2;1099;13
2935;2;1100;1
2936;2;1101;11
2937;2;1102;12
2938;2;1103;4
2939;2;1104;6
2940;2;1105;1
2941;2;1106;6
2942;2;1107;13
2943;2;1108;10
2944;2;1109;11
2945;2;1110;5
2946;2;1111;7
2947;2;1112;11
2948;2;1113;12
2949;2;1114;1
2950;2;1115;9
2951;2;1116;14
2952;2;1117;16
2953;2;1118;19
2954;2;1119;13
2955;2;1120;8
2956;2;1121;9
2957;2;1122;1
2958;2;1123;19
2959;2;1124;15
2960;2;1125;1
2961;2;1126;13
2962;2;1127;4
2963;2;1128;4
2964;2;1129;6
2965;2;1130;0
2966;2;1131;15
2967;2;1132;11
2968;2;1133;7
2969;2;1134;13
2970;2;1135;15
2971;2;1136;17
2972;2;1137;7
2973;2;1138;20
2974;2;1139;10
2975;2;1140;7
2976;2;1141;3
2977;2;1142;4
2978;2;1143;11
2979;2;1144;3
2980;2;1145;15
2981;2;1146;12
2982;2;1147;9
2983;2;1148;15
2984;2;1149;13
2985;2;1150;10
2986;2;1151;15
2987;2;1152;16
2988;2;1153;0
2989;2;1154;4
2990;2;1155;13
2991;2;1156;0
2992;2;1157;1
2993;2;1158;4
2994;2;1159;7
2995;2;1160;14
2996;2;1161;1
2997;2;1162;13
2998;2;1163;3
2999;2;1164;4
3000;2;1165;9
3001;2;1166;20
3002;2;1167;0
3003;2;1168;18
3004;2;1169;5
3005;2;1170;8
3006;2;1171;15
3007;2;1172;1
3008;2;1173;7
3009;2;1174;16
3010;2;1175;2
3011;2;1176;0
3012;2;1177;8
3013;2;1178;6
3014;2;1179;12
3015;2;1180;4
3016;2;1181;0
3017;2;1182;14
3018;2;1183;6
3019;2;1184;4
3020;2;1185;20
3021;2;1186;20
3022;2;1187;18
3023;2;1188;0
3024;2;1189;14
3025;2;1190;18
3026;2;1191;8
3027;2;1192;1
3028;2;1193;20
3029;2;1194;7
3030;2;1195;8
3031;2;1196;6
3032;2;1197;8
3033;2;1198;8
3034;2;1199;19
3035;2;1200;12
3036;2;1201;0
3037;2;1202;2
3038;2;1203;14
3039;2;1204;11
3040;2;1205;16
3041;2;1206;18
3042;2;1207;0
3043;2;1208;15
3044;2;1209;2
3045;2;1210;6
3046;2;1211;10
3047;2;1212;17
3048;2;1213;1
3049;2;1214;3
3050;2;1215;13
3051;2;1216;16
3052;2;1217;10
3053;2;1218;17
3054;2;1219;16
3055;2;1220;17
3056;2;1221;14
3057;2;1222;13
3058;2;1223;17
3059;2;1224;16
3060;2;1225;13
3061;2;1226;1
3062;2;1227;19
3063;2;1228;13
3064;2;1229;17
3065;2;1230;18
3066;2;1231;6
3067;2;1232;18
3068;2;1233;15
3069;2;1234;18
3070;2;1235;10
3071;2;1236;8
3072;2;1237;20
3073;2;1238;17
3074;2;1239;3
3075;2;1240;11
3076;2;1241;2
3077;2;1242;1
3078;2;1243;11
3079;2;1244;14
3080;2;1245;10
3081;2;1246;8
3082;2;1247;0
3083;2;1248;13
3084;2;1249;3
3085;2;1250;7
3086;2;1251;14
3087;2;1252;16
3088;2;1253;7
3089;2;1254;16
3090;2;1255;11
3091;2;1256;15
3092;2;1257;11
3093;2;1258;3
3094;2;1259;9
